PathwayId	PathwayName	KeggId	Gene	PathwayDescription
02024	Quorum sensing	K01996	PA4909	branched-chain amino acid transport system ATP-binding protein | (RefSeq) ABC transporter ATP
02024	Quorum sensing	K01995	PA4910	branched-chain amino acid transport system ATP-binding protein | (RefSeq) ABC transporter ATP
02024	Quorum sensing	K01998	PA4911	branched-chain amino acid transport system permease protein | (RefSeq) branched-chain amino a
02024	Quorum sensing	K01997	PA4912	branched-chain amino acid transport system permease protein | (RefSeq) branched-chain amino a
02024	Quorum sensing	K01999	PA4913	branched-chain amino acid transport system substrate-binding protein | (RefSeq) ABC transport
02024	Quorum sensing	K03666	PA4944	host factor-I protein | (RefSeq) hfq; RNA-binding protein Hfq
02024	Quorum sensing	K02055	PA4985	putative spermidine/putrescine transport system substrate-binding protein | (RefSeq) hypothet
02024	Quorum sensing	K03071	PA5128	preprotein translocase subunit SecB | (RefSeq) secB; preprotein translocase subunit SecB
02024	Quorum sensing	K02035	PA5317	peptide/nickel transport system substrate-binding protein | (RefSeq) dipeptide ABC transporte
02024	Quorum sensing	K09823	PA5499	Fur family transcriptional regulator, zinc uptake regulator | (RefSeq) np20; transcriptional
02024	Quorum sensing	K03217	PA5568	YidC/Oxa1 family membrane protein insertase | (RefSeq) inner membrane protein translocase sub
02025	Biofilm formation - Pseudomonas aeruginosa	K11912	PA0074	serine/threonine-protein kinase PpkA [EC:2.7.11.1] | (RefSeq) ppkA; serine/threonine protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11915	PA0075	serine/threonine protein phosphatase Stp1 [EC:3.1.3.16] | (RefSeq) pppA; serine/threonine pho
02025	Biofilm formation - Pseudomonas aeruginosa	K11890	PA0076	type VI secretion system protein ImpM | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11891	PA0077	type VI secretion system protein ImpL | (RefSeq) icmF1; type VI secretion protein IcmF
02025	Biofilm formation - Pseudomonas aeruginosa	K11893	PA0079	type VI secretion system protein ImpJ | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11913	PA0081	type VI secretion system protein | (RefSeq) fha1; Fha domain-containing protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11902	PA0082	type VI secretion system protein ImpA | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11901	PA0083	type VI secretion system protein ImpB | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11900	PA0084	type VI secretion system protein ImpC | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11903	PA0085	type VI secretion system secreted protein Hcp | (RefSeq) hcp1; protein secretion apparatus as
02025	Biofilm formation - Pseudomonas aeruginosa	K11895	PA0089	type VI secretion system protein ImpH | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11907	PA0090	type VI secretion system protein VasG | (RefSeq) clpV1; secretion protein ClpV1
02025	Biofilm formation - Pseudomonas aeruginosa	K21020	PA0169	diguanylate cyclase [EC:2.7.7.65] | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11903	PA0263	type VI secretion system secreted protein Hcp | (RefSeq) hcpC; secreted protein Hcp
02025	Biofilm formation - Pseudomonas aeruginosa	K10914	PA0275	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein | (RefSeq) transcriptio
02025	Biofilm formation - Pseudomonas aeruginosa	K02657	PA0408	twitching motility two-component system response regulator PilG | (RefSeq) pilG; pilus biosyn
02025	Biofilm formation - Pseudomonas aeruginosa	K02658	PA0409	twitching motility two-component system response regulator PilH | (RefSeq) pilH; twitching mo
02025	Biofilm formation - Pseudomonas aeruginosa	K02659	PA0410	twitching motility protein PilI | (RefSeq) pilI; twitching motility protein PilI
02025	Biofilm formation - Pseudomonas aeruginosa	K02660	PA0411	twitching motility protein PilJ | (RefSeq) pilJ; twitching motility protein PilJ
02025	Biofilm formation - Pseudomonas aeruginosa	K06596	PA0413	chemosensory pili system protein ChpA (sensor histidine kinase/response regulator) | (RefSeq)
02025	Biofilm formation - Pseudomonas aeruginosa	K06598	PA0415	chemosensory pili system protein ChpC | (RefSeq) chpC; chemotaxis protein
02025	Biofilm formation - Pseudomonas aeruginosa	K20969	PA0527.1	small regulatory RNA RsmY | (RefSeq) rsmY; regulatory RNA RsmY
02025	Biofilm formation - Pseudomonas aeruginosa	K01657	PA0609	anthranilate synthase component I [EC:4.1.3.27] | (RefSeq) trpE; anthranilate synthase compon
02025	Biofilm formation - Pseudomonas aeruginosa	K01658	PA0649	anthranilate synthase component II [EC:4.1.3.27] | (RefSeq) trpG; anthranilate synthase compo
02025	Biofilm formation - Pseudomonas aeruginosa	K10914	PA0652	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein | (RefSeq) vfr; cAMP-re
02025	Biofilm formation - Pseudomonas aeruginosa	K03563	PA0905	carbon storage regulator | (RefSeq) rsmA; carbon storage regulator
02025	Biofilm formation - Pseudomonas aeruginosa	K07678	PA0928	two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3] | (RefSeq) gacS
02025	Biofilm formation - Pseudomonas aeruginosa	K18000	PA0996	anthranilate-CoA ligase [EC:6.2.1.32] | (RefSeq) pqsA; anthranilate--CoA ligase
02025	Biofilm formation - Pseudomonas aeruginosa	K18001	PA0997	2-heptyl-4(1H)-quinolone synthase subunit PqsB [EC:2.3.1.230] | (RefSeq) pqsB; hypothetical p
02025	Biofilm formation - Pseudomonas aeruginosa	K18002	PA0998	2-heptyl-4(1H)-quinolone synthase subunit PqsC [EC:2.3.1.230] | (RefSeq) pqsC; hypothetical p
02025	Biofilm formation - Pseudomonas aeruginosa	K18003	PA0999	anthraniloyl-CoA anthraniloyltransferase [EC:2.3.1.262] | (RefSeq) pqsD; 3-oxoacyl-ACP syntha
02025	Biofilm formation - Pseudomonas aeruginosa	K20257	PA1000	2-aminobenzoylacetyl-CoA thioesterase [EC:3.1.2.32] | (RefSeq) pqsE; thioesterase PqsE
02025	Biofilm formation - Pseudomonas aeruginosa	K01657	PA1001	anthranilate synthase component I [EC:4.1.3.27] | (RefSeq) phnA; anthranilate synthase compon
02025	Biofilm formation - Pseudomonas aeruginosa	K01658	PA1002	anthranilate synthase component II [EC:4.1.3.27] | (RefSeq) phnB; anthranilate synthase compo
02025	Biofilm formation - Pseudomonas aeruginosa	K19735	PA1003	LysR family transcriptional regulator, quorum-sensing system regulator MvfR | (RefSeq) mvfR;
02025	Biofilm formation - Pseudomonas aeruginosa	K10941	PA1097	sigma-54 dependent transcriptional regulator, flagellar regulatory protein | (RefSeq) fleQ; t
02025	Biofilm formation - Pseudomonas aeruginosa	K21022	PA1107	diguanylate cyclase [EC:2.7.7.65] | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K21021	PA1120	diguanylate cyclase [EC:2.7.7.65] | (RefSeq) tpbB; diguanylate cyclase
02025	Biofilm formation - Pseudomonas aeruginosa	K12990	PA1130	rhamnosyltransferase [EC:2.4.1.-] | (RefSeq) rhlC; rhamnosyltransferase
02025	Biofilm formation - Pseudomonas aeruginosa	K18304	PA1430	LuxR family transcriptional regulator, quorum-sensing system regulator LasR | (RefSeq) lasR;
02025	Biofilm formation - Pseudomonas aeruginosa	K13060	PA1432	acyl homoserine lactone synthase [EC:2.3.1.184] | (RefSeq) lasI; acyl-homoserine-lactone synt
02025	Biofilm formation - Pseudomonas aeruginosa	K02405	PA1455	RNA polymerase sigma factor FliA | (RefSeq) fliA; flagellar biosynthesis sigma factor FliA
02025	Biofilm formation - Pseudomonas aeruginosa	K11903	PA1512	type VI secretion system secreted protein Hcp | (RefSeq) hcpA; secreted protein Hcp
02025	Biofilm formation - Pseudomonas aeruginosa	K20974	PA1611	two-component system, sensor histidine kinase [EC:2.7.13.3] | (RefSeq) sensor/response regula
02025	Biofilm formation - Pseudomonas aeruginosa	K11901	PA1657	type VI secretion system protein ImpB | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11900	PA1658	type VI secretion system protein ImpC | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11895	PA1661	type VI secretion system protein ImpH | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11907	PA1662	type VI secretion system protein VasG | (RefSeq) ClpA/B-type protease
02025	Biofilm formation - Pseudomonas aeruginosa	K11893	PA1667	type VI secretion system protein ImpJ | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11891	PA1669	type VI secretion system protein ImpL | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11915	PA1670	serine/threonine protein phosphatase Stp1 [EC:3.1.3.16] | (RefSeq) stp1; serine/threonine pho
02025	Biofilm formation - Pseudomonas aeruginosa	K20968	PA1713	AraC family transcriptional regulator, exoenzyme S synthesis regulatory protein ExsA | (RefSe
02025	Biofilm formation - Pseudomonas aeruginosa	K21023	PA1727	diguanylate cyclase [EC:2.7.7.65] | (RefSeq) mucR; signaling protein
02025	Biofilm formation - Pseudomonas aeruginosa	K20975	PA1976	two-component system, sensor histidine kinase [EC:2.7.13.3] | (RefSeq) ercS'; sensor histidin
02025	Biofilm formation - Pseudomonas aeruginosa	K20997	PA2231	polysaccharide biosynthesis protein PslA | (RefSeq) pslA; biofilm formation protein PslA
02025	Biofilm formation - Pseudomonas aeruginosa	K16011	PA2232	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]
02025	Biofilm formation - Pseudomonas aeruginosa	K12992	PA2233	rhamnosyltransferase [EC:2.4.1.-] | (RefSeq) pslC; biofilm formation protein PslC
02025	Biofilm formation - Pseudomonas aeruginosa	K20987	PA2234	polysaccharide biosynthesis/export protein PslD | (RefSeq) pslD; biofilm formation protein Ps
02025	Biofilm formation - Pseudomonas aeruginosa	K20998	PA2235	polysaccharide biosynthesis protein PslE | (RefSeq) pslE; biofilm formation protein PslE
02025	Biofilm formation - Pseudomonas aeruginosa	K20999	PA2236	polysaccharide biosynthesis protein PslF | (RefSeq) pslF; biofilm formation protein PslF
02025	Biofilm formation - Pseudomonas aeruginosa	K21000	PA2237	polysaccharide biosynthesis protein PslG | (RefSeq) pslG; biofilm formation protein PslG
02025	Biofilm formation - Pseudomonas aeruginosa	K21001	PA2238	polysaccharide biosynthesis protein PslH | (RefSeq) pslH; biofilm formation protein PslH
02025	Biofilm formation - Pseudomonas aeruginosa	K21002	PA2239	polysaccharide biosynthesis protein PslI | (RefSeq) pslI; biofilm formation protein PslI
02025	Biofilm formation - Pseudomonas aeruginosa	K21003	PA2240	polysaccharide biosynthesis protein PslJ | (RefSeq) pslJ; biofilm formation protein PslJ
02025	Biofilm formation - Pseudomonas aeruginosa	K21004	PA2241	polysaccharide biosynthesis protein PslK | (RefSeq) pslK; biofilm formation protein PslL
02025	Biofilm formation - Pseudomonas aeruginosa	K21005	PA2242	polysaccharide biosynthesis protein PslL | (RefSeq) pslL; hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11902	PA2360	type VI secretion system protein ImpA | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11891	PA2361	type VI secretion system protein ImpL | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11893	PA2363	type VI secretion system protein ImpJ | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11901	PA2365	type VI secretion system protein ImpB | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11900	PA2366	type VI secretion system protein ImpC | (RefSeq) uricase
02025	Biofilm formation - Pseudomonas aeruginosa	K11903	PA2367	type VI secretion system secreted protein Hcp | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11895	PA2370	type VI secretion system protein ImpH | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K11907	PA2371	type VI secretion system protein VasG | (RefSeq) ClpA/B-type protease
02025	Biofilm formation - Pseudomonas aeruginosa	K20259	PA2569	PA-IIL fucose-binding lectin | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K20258	PA2570	PA-I galactophilic lectin | (RefSeq) lecA; PA-I galactophilic lectin
02025	Biofilm formation - Pseudomonas aeruginosa	K07689	PA2586	two-component system, NarL family, invasion response regulator UvrY | (RefSeq) gacA; response
02025	Biofilm formation - Pseudomonas aeruginosa	K17940	PA2587	2-heptyl-3-hydroxy-4(1H)-quinolone synthase [EC:1.14.13.182] | (RefSeq) pqsH; 2-heptyl-3-hydr
02025	Biofilm formation - Pseudomonas aeruginosa	K20973	PA2824	two-component system, sensor histidine kinase SagS [EC:2.7.13.3] | (RefSeq) sensor/response r
02025	Biofilm formation - Pseudomonas aeruginosa	K21012	PA3058	polysaccharide biosynthesis protein PelG | (RefSeq) pelG; pellicle/biofilm biosynthesis Wzx-l
02025	Biofilm formation - Pseudomonas aeruginosa	K21011	PA3059	polysaccharide biosynthesis protein PelF | (RefSeq) pelF; pellicle/biofilm biosynthesis glyco
02025	Biofilm formation - Pseudomonas aeruginosa	K21010	PA3060	polysaccharide biosynthesis protein PelE | (RefSeq) pelE; pellicle/biofilm biosynthesis prote
02025	Biofilm formation - Pseudomonas aeruginosa	K21009	PA3061	polysaccharide biosynthesis protein PelD | (RefSeq) pelD; pellicle/biofilm biosynthesis prote
02025	Biofilm formation - Pseudomonas aeruginosa	K21008	PA3062	polysaccharide biosynthesis protein PelC | (RefSeq) pelC; pellicle/biofilm biosynthesis outer
02025	Biofilm formation - Pseudomonas aeruginosa	K21007	PA3063	polysaccharide biosynthesis protein PelB | (RefSeq) pelB; pellicle/biofilm biosynthesis prote
02025	Biofilm formation - Pseudomonas aeruginosa	K21006	PA3064	polysaccharide biosynthesis protein PelA | (RefSeq) pelA; hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K01768	PA3217	adenylate cyclase [EC:4.6.1.1] | (RefSeq) cyaB; protein CyaB
02025	Biofilm formation - Pseudomonas aeruginosa	K20976	PA3345	histidine phosphotransfer protein HptB | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K20977	PA3346	two-component system, HptB-dependent secretion and biofilm response regulator | (RefSeq) two-
02025	Biofilm formation - Pseudomonas aeruginosa	K20978	PA3347	HptB-dependent secretion and biofilm anti anti-sigma factor | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K02398	PA3351	negative regulator of flagellin synthesis FlgM | (RefSeq) flgM; protein FlgM
02025	Biofilm formation - Pseudomonas aeruginosa	K13061	PA3476	acyl homoserine lactone synthase [EC:2.3.1.184] | (RefSeq) rhlI; acyl-homoserine-lactone synt
02025	Biofilm formation - Pseudomonas aeruginosa	K18099	PA3477	LuxR family transcriptional regulator, quorum-sensing system regulator RhlR | (RefSeq) rhlR;
02025	Biofilm formation - Pseudomonas aeruginosa	K18101	PA3478	rhamnosyltransferase subunit B [EC:2.4.1.-] | (RefSeq) rhlB; rhamnosyltransferase subunit B
02025	Biofilm formation - Pseudomonas aeruginosa	K18100	PA3479	rhamnosyltransferase subunit A [EC:2.4.1.-] | (RefSeq) rhlA; rhamnosyltransferase subunit A
02025	Biofilm formation - Pseudomonas aeruginosa	K19291	PA3542	mannuronan synthase [EC:2.4.1.33] | (RefSeq) alg44; alginate biosynthesis protein Alg44
02025	Biofilm formation - Pseudomonas aeruginosa	K16011	PA3551	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]
02025	Biofilm formation - Pseudomonas aeruginosa	K20970	PA3621.1	small regulatory RNA RsmZ | (RefSeq) rsmZ; regulatory RNA RsmZ
02025	Biofilm formation - Pseudomonas aeruginosa	K11444	PA3702	two-component system, chemotaxis family, response regulator WspR [EC:2.7.7.65] | (RefSeq) wsp
02025	Biofilm formation - Pseudomonas aeruginosa	K13491	PA3703	two-component system, chemotaxis family, response regulator WspF [EC:3.1.1.61] | (RefSeq) wsp
02025	Biofilm formation - Pseudomonas aeruginosa	K13490	PA3704	two-component system, chemotaxis family, sensor histidine kinase and response regulator WspE
02025	Biofilm formation - Pseudomonas aeruginosa	K13489	PA3705	chemotaxis-related protein WspD | (RefSeq) wspD; hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K13488	PA3707	chemotaxis-related protein WspB | (RefSeq) hypothetical protein
02025	Biofilm formation - Pseudomonas aeruginosa	K13487	PA3708	methyl-accepting chemotaxis protein WspA | (RefSeq) wspA; chemotaxis transducer
